source_set,source_path,package_name,declaring_type,declaring_type_kind,member_name,member_kind,parameter_types,visibility,modifiers,return_type,throws_types,annotations,type_parameters,line_number
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonRuleProperty.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonRuleProperty","CLASS","computeRuleAndUpdateProperties","METHOD","CellShape","public","","LangtonMovementRules","","","","68"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/ReboundingFactory.java","de.mkalb.etpetssim.simulations.rebounding","ReboundingFactory","CLASS","<init>","CONSTRUCTOR","","private","","","","","","19"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/ReboundingFactory.java","de.mkalb.etpetssim.simulations.rebounding","ReboundingFactory","CLASS","createMainView","METHOD","","public","static","SimulationMainView","","@SuppressWarnings(""UnnecessaryLocalVariable"")","","22"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingConfig.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingConfig","RECORD","hasValidRanges","METHOD","","private","","boolean","","","","41"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingConfig.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingConfig","RECORD","isValid","METHOD","","public","","boolean","","@Override","","51"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingConstraints.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingConstraints","CLASS","<init>","CONSTRUCTOR","","private","","","","","","58"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingSimulationManager.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingSimulationManager","CLASS","<init>","CONSTRUCTOR","ReboundingConfig","public","","","","","","23"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingSimulationManager.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingSimulationManager","CLASS","<init>","CONSTRUCTOR","ReboundingConfig, SimulationInitializationCancellation","public","","","","","","27"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingSimulationManager.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingSimulationManager","CLASS","initializeGrid","METHOD","ReboundingConfig, WritableGridModel<ReboundingEntity>, Random, SimulationInitializationCancellation","private","","void","","","","47"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingSimulationManager.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingSimulationManager","CLASS","computeMovingEntityCount","METHOD","ReboundingConfig","private","","int","","","","55"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingSimulationManager.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingSimulationManager","CLASS","createWallInitializer","METHOD","ReboundingConfig, SimulationInitializationCancellation","private","","GridInitializer<ReboundingEntity>","","","","59"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingSimulationManager.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingSimulationManager","CLASS","computeWallXPositions","METHOD","int, int","private","","Set<Integer>","","","","85"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingSimulationManager.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingSimulationManager","CLASS","createMovingEntityInitializer","METHOD","ReboundingConfig, Random, SimulationInitializationCancellation","private","","GridInitializer<ReboundingEntity>","","","","97"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingSimulationManager.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingSimulationManager","CLASS","resolveDirectionRing","METHOD","ReboundingConfig","private","","List<CompassDirection>","","","","119"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingSimulationManager.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingSimulationManager","CLASS","structure","METHOD","","public","","GridStructure","","@Override","","130"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingSimulationManager.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingSimulationManager","CLASS","statistics","METHOD","","public","","ReboundingStatistics","","@Override","","135"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingSimulationManager.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingSimulationManager","CLASS","updateStatistics","METHOD","","protected","","void","","@Override","","140"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingSimulationManager.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingSimulationManager","CLASS","initializeStatistics","METHOD","WritableGridModel<ReboundingEntity>","private","","void","","","","147"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingSimulationManager.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingSimulationManager","CLASS","executor","METHOD","","protected","","TimedSimulationExecutor<ReboundingEntity, WritableGridModel<ReboundingEntity>>","","@Override","","153"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingStatistics.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingStatistics","CLASS","<init>","CONSTRUCTOR","GridStructure","public","","","","","","23"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingStatistics.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingStatistics","CLASS","metrics","METHOD","","public","static","List<StatisticMetric<ReboundingStatistics>>","","","","29"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingStatistics.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingStatistics","CLASS","initializeStartupCellCounts","METHOD","int, int","package-private","","void","","","","40"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingStatistics.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingStatistics","CLASS","increaseWallCells","METHOD","","public","","void","","","","46"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingStatistics.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingStatistics","CLASS","decreaseWallCells","METHOD","","public","","void","","","","50"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingStatistics.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingStatistics","CLASS","decreaseMovingEntityCells","METHOD","","public","","void","","","","54"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingStatistics.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingStatistics","CLASS","increaseMovingEntityCells","METHOD","","public","","void","","","","58"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingStatistics.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingStatistics","CLASS","getWallCells","METHOD","","public","","int","","","","62"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingStatistics.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingStatistics","CLASS","getMovingEntityCells","METHOD","","public","","int","","","","66"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingStatistics.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingStatistics","CLASS","toString","METHOD","","public","","String","","@Override","","70"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingStepLogic.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingStepLogic","CLASS","<init>","CONSTRUCTOR","GridStructure, ReboundingConfig","public","","","","","","14"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingStepLogic.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingStepLogic","CLASS","performAgentStep","METHOD","GridCell<ReboundingEntity>, WritableGridModel<ReboundingEntity>, int, ReboundingStatistics","public","","void","","@Override","","19"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingStepLogic.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingStepLogic","CLASS","computeBounceDirection","METHOD","CompassDirection, GridCoordinate","private","","CompassDirection","","","","72"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingTerminationCondition.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingTerminationCondition","CLASS","isFinished","METHOD","ReadableGridModel<ReboundingEntity>, int, ReboundingStatistics","public","","boolean","","@Override","","21"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingUserAction.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingUserAction","CLASS","apply","METHOD","ReboundingSimulationManager, ReboundingUserActionContext, GridCellView<ReboundingEntity>","public","","void","","@Override","","18"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/EntityDescriptors.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","EntityDescriptors","ENUM","<init>","CONSTRUCTOR","String, boolean, String, String, String, String, Color, Color","private","","","","","","42"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/EntityDescriptors.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","EntityDescriptors","ENUM","descriptorSpec","METHOD","","public","","GridEntityDescriptorSpec","","@Override","","61"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/Rebounder.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","Rebounder","CLASS","<init>","CONSTRUCTOR","CompassDirection","public","","","","","","9"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/Rebounder.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","Rebounder","CLASS","descriptorId","METHOD","","public","","String","","@Override","","13"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/Rebounder.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","Rebounder","CLASS","isGround","METHOD","","public","","boolean","","@Override","","18"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/Rebounder.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","Rebounder","CLASS","isWall","METHOD","","public","","boolean","","@Override","","23"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/Rebounder.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","Rebounder","CLASS","isRebounder","METHOD","","public","","boolean","","@Override","","28"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/Rebounder.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","Rebounder","CLASS","getDirection","METHOD","","public","","CompassDirection","","","","33"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/Rebounder.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","Rebounder","CLASS","setDirection","METHOD","CompassDirection","public","","void","","","","37"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/Rebounder.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","Rebounder","CLASS","toDisplayString","METHOD","","public","","String","","@Override","","41"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/Rebounder.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","Rebounder","CLASS","toString","METHOD","","public","","String","","@Override","","46"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/ReboundingEntity.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","ReboundingEntity","INTERFACE","isGround","METHOD","","public","","boolean","","","","20"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/ReboundingEntity.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","ReboundingEntity","INTERFACE","isWall","METHOD","","public","","boolean","","","","27"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/ReboundingEntity.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","ReboundingEntity","INTERFACE","isRebounder","METHOD","","public","","boolean","","","","34"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/TerrainConstant.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","TerrainConstant","ENUM","<init>","CONSTRUCTOR","String","private","","","","","","17"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/TerrainConstant.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","TerrainConstant","ENUM","descriptorId","METHOD","","public","","String","","@Override","","21"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/TerrainConstant.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","TerrainConstant","ENUM","isGround","METHOD","","public","","boolean","","@Override","","26"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/TerrainConstant.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","TerrainConstant","ENUM","isWall","METHOD","","public","","boolean","","@Override","","31"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/model/entity/TerrainConstant.java","de.mkalb.etpetssim.simulations.rebounding.model.entity","TerrainConstant","ENUM","isRebounder","METHOD","","public","","boolean","","@Override","","36"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/view/ReboundingConfigView.java","de.mkalb.etpetssim.simulations.rebounding.view","ReboundingConfigView","CLASS","<init>","CONSTRUCTOR","ReboundingConfigViewModel","public","","","","","","19"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/rebounding/view/ReboundingConfigView.java","de.mkalb.etpetssim.simulations.rebounding.view","ReboundingConfigView","CLASS","buildConfigRegion","METHOD","","public","","Region","","@Override","","23"
